name	url	id	slug	picture_url	price	score_general	score_games	score_mobility	weight	power_adapter_power	operating_system_family_name	screen_size_value	screen_resolution_unicode	screen_rr_value	battery_mwh	default_bucket	processor_unicode	processor_f_value	processor_thread_count_name	processor_p_core_count	processor_thread_count	processor_tdp	processor_speed_score	main_gpu_name	main_gpu_speed_score	ram_quantity_value	ram_frequency_value	ram_type_name	sd_capacity_value	sd_rpm_value	sd_drive_type_name	storage_drives_count	gpus_count
Acer Nitro 5 AN515-57-709J-2	https://publicapi.solotodo.com/products/195613/	195613	acer-nitro-5-an515-57-709j-2	https://media.solotodo.com/media/products/1743665_picture_1680098322.png	1249990	375	506	340	2200	0	Windows 11	15.6	1920x1080	144	57500	1745979	Intel Core i7-11800H	2300	Hexadeca-core	8	16	45.0	20633	NVIDIA GeForce RTX 3060 (6 GB)	20727	16.0	3200	DDR4	512	0	SSD	1	2
HP 240 G9 [97R69LS]	https://publicapi.solotodo.com/products/241013/	241013	hp-240-g9-97r69ls	https://media.solotodo.com/media/products/1872818_picture_1706331578.webp	656990	254	150	589	1740	45	Windows 11	14.0	1366x768	60	41000	1905526	Intel Core i5-1235U	900	Dodeca-core	2	12	15.0	15354	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	512	0	SSD	1	1
Dell Inspiron 3515 [M8HW4]	https://publicapi.solotodo.com/products/133987/	133987	dell-inspiron-3515-m8hw4	https://media.solotodo.com/media/products/1558028_picture_1647618375.jpg	539984	148	91	513	1710	65	Windows 11	15.6	1920x1080	60	41000	1558028	AMD Ryzen 7 3700U	2300	Octa-core	4	8	15.0	7379	AMD Radeon RX Vega 10 (Integrada)	2148	8.0	2400	DDR4	512	0	SSD	1	1
Apple MacBook Pro 16 (Late 2023 / Apple Silicon M3 Pro 12-Core CPU / 18 GB / 512 GB SSD / Silver) [MRW43CI/A]	https://publicapi.solotodo.com/products/222998/	222998	apple-macbook-pro-16-late-2023-apple-silicon-m3-pro-12-core-cpu-18-gb-512-gb-ssd-silver-mrw43cia	https://media.solotodo.com/media/products/1836366_picture_1698749896.jpg	2775990	470	145	325	2100	140	macOS	16.2	3024x1964	120	100000	1836366	Apple M-Series M3 Pro (12-Core CPU / 18-Core GPU)	100	Dodeca-core	6	12	27.0	26830	Apple M-Series M3 Pro 18-Core GPU (Integrada)	0	18.0	0	UMA	512	0	SSD	1	1
HP 14-DQ5001LA [772V6LA]	https://publicapi.solotodo.com/products/214374/	214374	hp-14-dq5001la-772v6la	https://media.solotodo.com/media/products/1792154_picture_1691151171.jpg	504990	254	150	631	1460	45	Windows 11	14.0	1920x1080	60	0	1792154	Intel Core i5-1235U	900	Dodeca-core	2	12	15.0	15354	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	512	0	SSD	1	1
Acer Swift Go 14 SFG14-72-72YK-1 [NX.KP0AA.002.1]	https://publicapi.solotodo.com/products/248258/	248258	acer-swift-go-14-sfg14-72-72yk-1-nxkp0aa0021	https://media.solotodo.com/media/products/1928358_picture_1719378739.webp	1189991	411	298	555	1300	0	Windows 11	14.0	2880x1800	90	65000	1928358	Intel Core Ultra 7 155H	3800	icosidyo-core	6	22	28.0	23342	Intel Arc 8-Cores iGPU (Integrada)	8918	16.0	6400	LPDDR5X	1000	0	SSD	1	1
Lenovo ThinkBook 14 G6 ABP [21KJ0051CL]	https://publicapi.solotodo.com/products/243371/	243371	lenovo-thinkbook-14-g6-abp-21kj0051cl	https://media.solotodo.com/media/products/1912885_picture_1715318919.jpg	769920	267	141	643	1380	65	Windows 11	14.0	1920x1200	60	45000	1912885	AMD Ryzen 5 7530U	2000	Dodeca-core	6	12	15.0	16315	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	512	0	SSD	1	1
HP Envy x360 Convert 13M-BD0023DX [1V7M6UA]	https://publicapi.solotodo.com/products/99598/	99598	hp-envy-x360-convert-13m-bd0023dx-1v7m6ua	https://media.solotodo.com/media/products/1330436_picture_1614023918.jpg	699990	206	160	687	1320	65	Windows 10	13.3	1920x1080	60	51000	1330436	Intel Core i7-1165G7	2800	Octa-core	4	8	12.0	11752	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	8.0	3200	DDR4	512	0	SSD	1	1
Gigabyte Aero 14 OLED BMF [72LABB4LH]	https://publicapi.solotodo.com/products/210619/	210619	gigabyte-aero-14-oled-bmf-72labb4lh	https://media.solotodo.com/media/products/1732899_picture_1678257544.webp	1909990	511	581	526	1490	130	Windows 11	14.0	2880x1800	90	63000	1768928	Intel Core i7-13700H	1800	Icosa-core	6	20	45.0	30833	NVIDIA GeForce RTX 4050 (6 GB)	23362	16.0	6400	LPDDR5	1000	0	SSD	1	2
ASUS ROG Strix G17 G713PV-WS94	https://publicapi.solotodo.com/products/245728/	245728	asus-rog-strix-g17-g713pv-ws94	https://media.solotodo.com/media/products/1744040_picture_1680151496.jpg	1499990	724	661	164	2800	280	Windows 11	17.3	2560x1440	240	90000	1920064	AMD Ryzen 9 7845HX	3000	1	12	24	55.0	46859	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	4800	DDR5	1000	0	SSD	1	2
HP 15-EF2516LA [66A66LA]	https://publicapi.solotodo.com/products/157732/	157732	hp-15-ef2516la-66a66la	https://media.solotodo.com/media/products/1678545_picture_1670418712.jpg	329990	185	95	416	1690	45	Windows 11	15.6	1920x1080	60	41000	1678545	AMD Ryzen 3 5300U	2600	Octa-core	4	8	25.0	10157	AMD Radeon RX Vega 6 (Integrada)	1850	8.0	3200	DDR4	512	0	SSD	1	1
Lenovo ThinkPad E16 Gen 2 (AMD) [21M6CTO1WWCL1]	https://publicapi.solotodo.com/products/241490/	241490	lenovo-thinkpad-e16-gen-2-amd-21m6cto1wwcl1	https://media.solotodo.com/media/products/1907350_picture_1713950377.jpg	787945	217	152	383	1780	65	Windows 11	16.0	1920x1200	60	47000	1907350	AMD Ryzen 3 7335U	3000	Octa-core	4	8	28.0	12560	AMD Radeon 660M (Integrada)	4487	8.0	4800	DDR5	256	0	SSD	1	1
ASUS ExpertBook B1402CBA-BV0147W [90NX05V1-M009E0]	https://publicapi.solotodo.com/products/213647/	213647	asus-expertbook-b1402cba-bv0147w-90nx05v1-m009e0	https://media.solotodo.com/media/products/1787987_picture_1690487366.png	449990	254	150	626	1490	65	Windows 11	14.0	1366x768	60	42000	1787987	Intel Core i5-1235U	900	Dodeca-core	2	12	15.0	15354	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	256	0	SSD	1	1
Lenovo IdeaPad Gaming 3 15 (Ryzen 5 5500H / 8 GB / 512 GB SSD / RTX 2050 4 GB)	https://publicapi.solotodo.com/products/232517/	232517	lenovo-ideapad-gaming-3-15-ryzen-5-5500h-8-gb-512-gb-ssd-rtx-2050-4-gb	https://media.solotodo.com/media/products/1875252_picture_1706879469.jpg	579990	195	233	332	2250	135	Windows 11	15.6	1920x1080	60	45000	1875252	AMD Ryzen 5 5500H	3300	Octa-core	4	8	45.0	10924	NVIDIA GeForce RTX 2050 (4 GB)	9166	8.0	3200	DDR4	512	0	SSD	1	1
HP 15-EF2513LA [612G4LA]	https://publicapi.solotodo.com/products/217740/	217740	hp-15-ef2513la-612g4la	https://media.solotodo.com/media/products/1812115_picture_1693906000.jpg	426790	230	131	416	1690	45	Windows 11	15.6	1366x768	60	41000	1812115	AMD Ryzen 5 5500U	2100	Dodeca-core	6	12	25.0	13547	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	256	0	SSD	1	1
HP Victus 15-FA1003LA [824V1LA]	https://publicapi.solotodo.com/products/223123/	223123	hp-victus-15-fa1003la-824v1la	https://media.solotodo.com/media/products/1819464_picture_1695669319.jfif	829990	387	558	326	2290	0	Windows 11	15.6	1920x1080	144	70000	1837201	Intel Core i5-12500H	1800	Hexadeca-core	4	16	45.0	21579	NVIDIA GeForce RTX 4050 (6 GB)	23362	16.0	3200	DDR4	512	0	SSD	1	2
ASUS TUF Gaming A16 FA617NT-A16.R77700	https://publicapi.solotodo.com/products/234201/	234201	asus-tuf-gaming-a16-fa617nt-a16r77700	https://media.solotodo.com/media/products/1807942_picture_1692903731.jpg	1080990	425	605	320	2200	240	Windows 11	16.0	1920x1200	165	90000	1882369	AMD Ryzen 7 7735HS	3200	Hexadeca-core	8	16	35.0	24398	AMD Radeon RX 7700S (8 GB)	25330	16.0	4800	DDR5	512	0	SSD	1	2
MSI Sword 15 A12UC [9S7-158423-295]	https://publicapi.solotodo.com/products/254670/	254670	msi-sword-15-a12uc-9s7-158423-295	https://media.solotodo.com/media/products/1959253_picture_1726249972.jpg	729990	314	329	332	2250	180	Windows 11	15.6	1920x1080	144	53500	1959253	Intel Core i5-12450H	1500	Dodeca-core	4	12	45.0	19820	NVIDIA GeForce RTX 3050 (4 GB)	12674	8.0	3200	DDR4	512	0	SSD	1	2
ASUS ExpertBook P1412CEA-EK0024X [90NX05D1-M000T0]	https://publicapi.solotodo.com/products/146858/	146858	asus-expertbook-p1412cea-ek0024x-90nx05d1-m000t0	https://media.solotodo.com/media/products/1625518_picture_1658244054.jpg	647193	185	131	525	1500	45	Windows 10	14.0	1920x1080	60	37000	1625518	Intel Core i5-1135G7	2400	Octa-core	4	8	15.0	10142	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	256	0	SSD	1	1
Lenovo IdeaPad 3 14IIL05 [81WD002TCL]	https://publicapi.solotodo.com/products/117861/	117861	lenovo-ideapad-3-14iil05-81wd002tcl	https://media.solotodo.com/media/products/1274656_picture_1606136827.jpg	279990	95	57	610	1600	65		14.0	1366x768	60	45000	1439931	Intel Core i3-1005G1	1200	Quad-core	2	4	15.0	5256	Intel UHD Graphics G1 (Integrada)	1443	4.0	2666	DDR4	256	0	SSD	1	1
Lenovo ThinkPad E16 Gen 2 (Intel) [21MBCTO1WWCL1]	https://publicapi.solotodo.com/products/251037/	251037	lenovo-thinkpad-e16-gen-2-intel-21mbcto1wwcl1	https://media.solotodo.com/media/products/1937057_picture_1721833189.jpg	1001530	310	243	378	1810	65	Windows 11	16.0	1920x1200	60	47000	1937072	Intel Core Ultra 5 125H	3600	octodeca-core	4	18	28.0	19543	Intel Arc 7-Cores iGPU (Integrada)	8069	8.0	5600	DDR5	256	0	SSD	1	1
Apple MacBook Pro 16 (2023 / Apple Silicon M2 Pro (19-core GPU) / 16 GB / 512 GB SSD / Space Gray) [MNW83CI/A]	https://publicapi.solotodo.com/products/180988/	180988	apple-macbook-pro-16-2023-apple-silicon-m2-pro-19-core-gpu-16-gb-512-gb-ssd-space-gray-mnw83cia	https://media.solotodo.com/media/products/1723445_picture_1676629970.jpg	3078720	452	144	317	2150	140	macOS	16.2	3456x2234	120	70000	1723459	Apple M-Series M2 Pro 19-Core GPU	2424	Dodeca-core	8	12	30.0	26429	Apple M-Series M2 Pro 19-Core GPU (Integrada)	0	16.0	6400	LPDDR5	512	0	SSD	1	1
Dell G15 Gaming 5515 [G15RE-A975GRY-PUS]	https://publicapi.solotodo.com/products/145837/	145837	dell-g15-gaming-5515-g15re-a975gry-pus	https://media.solotodo.com/media/products/1418186_picture_1625689451.webp	909990	343	374	272	2650	240	Windows 11	15.6	1920x1080	120	0	1622751	AMD Ryzen 7 5800H	3200	Hexadeca-core	8	16	45.0	22014	NVIDIA GeForce RTX 3050 Ti (4 GB)	14679	8.0	3200	DDR4	512	0	SSD	1	2
Lenovo ThinkPad X1 Titanium Yoga [20QA00A2US]	https://publicapi.solotodo.com/products/238225/	238225	lenovo-thinkpad-x1-titanium-yoga-20qa00a2us	https://media.solotodo.com/media/products/1417076_picture_1625551387.jpg	899990	209	173	702	1150	65	Windows 10	13.5	2256x1504	60	44500	1895724	Intel Core i7-1180G7	2200	Octa-core	4	8	9.0	8184	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	4266	LPDDR4X	512	0	SSD	1	1
HP 240 G8 [4R9Y9LT]	https://publicapi.solotodo.com/products/130687/	130687	hp-240-g8-4r9y9lt	https://media.solotodo.com/media/products/1379660_picture_1619611247.png	1020348	156	80	629	1470	45	Windows 10	14.0	1366x768	60	41000	1534449	Intel Core i5-1035G1	1000	Octa-core	4	8	15.0	7990	Intel UHD Graphics G1 (Integrada)	1443	8.0	2666	DDR4	256	0	SSD	1	1
XPG Xenia 14 [15260049]	https://publicapi.solotodo.com/products/121264/	121264	xpg-xenia-14-15260049	https://media.solotodo.com/media/products/1451274_picture_1630624127.png	678990	256	185	700	970	65	Windows 10	14.0	1920x1200	60	53000	1465468	Intel Core i7-1165G7	2800	Octa-core	4	8	12.0	11752	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	LPDDR4	512	0	SSD	1	1
Lenovo IdeaPad 3 15ALC6 [82KU0101US]	https://publicapi.solotodo.com/products/147949/	147949	lenovo-ideapad-3-15alc6-82ku0101us	https://media.solotodo.com/media/products/1480322_picture_1634844400.jpg	699990	291	138	522	1650	65	Windows 11	15.6	1920x1080	60	45000	1630063	AMD Ryzen 7 5700U	1800	Hexadeca-core	8	16	15.0	16258	AMD Radeon RX Vega 8 (Integrada)	2335	12.0	3200	DDR4	512	0	SSD	1	1
Lenovo Legion Pro 5 16IRX8 [82WK0046US]	https://publicapi.solotodo.com/products/224611/	224611	lenovo-legion-pro-5-16irx8-82wk0046us	https://media.solotodo.com/media/products/1754051_picture_1682576363.jpg	1799990	546	702	267	2550	300	Windows 11	16.0	2560x1600	165	80000	1841844	Intel Core i7-13700HX	2100	1	8	24	55.0	33484	NVIDIA GeForce RTX 4070 (8 GB)	29899	16.0	4800	DDR5	1000	0	SSD	1	2
Dell Alienware M16 [INS0164464-R0024003-SA]	https://publicapi.solotodo.com/products/238277/	238277	dell-alienware-m16-ins0164464-r0024003-sa	https://media.solotodo.com/media/products/1763657_picture_1684518630.png	1599990	724	150	200	3250	0	Windows 11	16.0	2560x1600	240	86000	1896180	AMD Ryzen 9 7845HX	3000	1	12	24	55.0	46859	AMD Radeon RX 7600M (8 GB)	0	16.0	4800	DDR5	1000	0	SSD	1	2
Lenovo ThinkPad T14s Gen 2 (AMD) [20XF004HUS]	https://publicapi.solotodo.com/products/209549/	209549	lenovo-thinkpad-t14s-gen-2-amd-20xf004hus	https://media.solotodo.com/media/products/1765690_picture_1685036870.jpg	549990	251	136	514	1570	65	Windows 10	14.0	1920x1080	60	57000	1765690	AMD Ryzen 5 PRO 5650U	2300	Dodeca-core	6	12	25.0	15089	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	4266	LPDDR4X	256	0	SSD	1	1
HP EliteBook 645 G9 [6H5V9LS]	https://publicapi.solotodo.com/products/146093/	146093	hp-elitebook-645-g9-6h5v9ls	https://media.solotodo.com/media/products/1623419_picture_1657547392.png	1449990	323	153	540	1400	0	Windows 11	14.0	1920x1080	60	51000	1623419	AMD Ryzen 7 PRO 5875U	2000	Hexadeca-core	8	16	25.0	16759	AMD Radeon RX Vega 8 (Integrada)	2335	16.0	3200	DDR4	512	0	SSD	1	1
Lenovo ThinkPad L16 Gen 1 (Intel) [21L4000PCL]	https://publicapi.solotodo.com/products/254195/	254195	lenovo-thinkpad-l16-gen-1-intel-21l4000pcl	https://media.solotodo.com/media/products/1936986_picture_1721832243.jpg	1199990	329	206	484	1770	45	Windows 11	16.0	1920x1200	60	57000	1955471	Intel Core Ultra 5 125U	1300	Tessaradeca-core	2	14	15.0	17186	Intel Arc 4-Cores iGPU (Integrada)	5149	16.0	5600	DDR5	512	0	SSD	1	1
ASUS ROG Strix G15 G513RM-HQ426W [90NR0845-M00ST0]	https://publicapi.solotodo.com/products/208725/	208725	asus-rog-strix-g15-g513rm-hq426w-90nr0845-m00st0	https://media.solotodo.com/media/products/1764461_picture_1684840244.jpg	1240000	431	521	325	2300	240	Windows 11	15.6	2560x1440	165	90000	1764461	AMD Ryzen 9 6900HX	3300	Hexadeca-core	8	16	45.0	24849	NVIDIA GeForce RTX 3060 (6 GB)	20727	16.0	4800	DDR5	512	0	SSD	1	2
Lenovo ThinkBook 14 G6 IRL [21KG00ABCL]	https://publicapi.solotodo.com/products/233407/	233407	lenovo-thinkbook-14-g6-irl-21kg00abcl	https://media.solotodo.com/media/products/1851996_picture_1702323393.jpg	943990	511	243	543	1380	100	Windows 11	14.0	1920x1200	60	60000	1879184	Intel Core i7-13700H	1800	Icosa-core	6	20	45.0	30833	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	5200	DDR5	512	0	SSD	1	1
HP Pavilion 15-EH0006LA [310G6LA]	https://publicapi.solotodo.com/products/113235/	113235	hp-pavilion-15-eh0006la-310g6la	https://media.solotodo.com/media/products/1393830_picture_1621414915.jpg	389990	199	118	507	1750	45	Windows 11	15.6	1366x768	60	41000	1406144	AMD Ryzen 5 4500U	2300	Six-core	6	6	15.0	11236	AMD Radeon RX Vega 6 (Ryzen 4000) (Integrada)	2865	8.0	3200	DDR4	512	0	SSD	1	1
HP ZBook Firefly 14 G8 [3C9C4LA]	https://publicapi.solotodo.com/products/114431/	114431	hp-zbook-firefly-14-g8-3c9c4la	https://media.solotodo.com/media/products/1414959_picture_1625064416.png	749990	256	185	638	1410	65	Windows 10	14.0	1920x1080	60	53000	1414959	Intel Core i7-1165G7	2800	Octa-core	4	8	12.0	11752	NVIDIA Quadro T500 (4 GB)	4635	16.0	3200	DDR4	512	0	SSD	1	2
Dell Vostro 3420 [1H4M6]	https://publicapi.solotodo.com/products/207272/	207272	dell-vostro-3420-1h4m6	https://media.solotodo.com/media/products/1748528_picture_1681193863.jpg	657529	185	131	526	1490	0	Windows 11	14.0	1920x1080	60	41000	1762931	Intel Core i5-1135G7	2400	Octa-core	4	8	15.0	10142	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	2666	DDR4	256	0	SSD	1	1
Apple MacBook Air (2022 / Apple Silicon M2 (8-core GPU) / 8 GB / 512 GB SSD / Space Gray)	https://publicapi.solotodo.com/products/227671/	227671	apple-macbook-air-2022-apple-silicon-m2-8-core-gpu-8-gb-512-gb-ssd-space-gray	https://media.solotodo.com/media/products/1630122_picture_1659447156.jpg	1399990	257	80	584	1240	30	macOS	13.6	2560x1664	60	52600	1854706	Apple M-Series M2 8-Core GPU	2424	Octa-core	4	8	20.0	15534	Apple M-Series M2 8-Core GPU (Integrada)	0	8.0	0	UMA	512	0	SSD	1	1
Lenovo Yoga 7 2-in-1 14AHP9 [83DK004UCL]	https://publicapi.solotodo.com/products/247894/	247894	lenovo-yoga-7-2-in-1-14ahp9-83dk004ucl	https://media.solotodo.com/media/products/1927124_picture_1718908265.jpg	1189990	423	278	508	1610	65	Windows 11	14.0	1920x1200	60	71000	1927124	AMD Ryzen 7 8840HS	3300	Hexadeca-core	8	16	28.0	24234	AMD Radeon 780M (Integrada)	7703	16.0	6400	LPDDR5X	1000	0	SSD	1	1
Lenovo ThinkPad L13 Gen 5 (Intel) [21LCCTO1WWCL1]	https://publicapi.solotodo.com/products/250845/	250845	lenovo-thinkpad-l13-gen-5-intel-21lccto1wwcl1	https://media.solotodo.com/media/products/1936647_picture_1721751839.png	967506	279	181	696	1260	45	Windows 11	13.3	1920x1200	60	46000	1936662	Intel Core Ultra 5 125U	1300	Tessaradeca-core	2	14	15.0	17186	Intel Arc 4-Cores iGPU (Integrada)	5149	8.0	6400	LPDDR5	256	0	SSD	1	1
Gigabyte Aorus 7 [9KF-E3LAL83SH]	https://publicapi.solotodo.com/products/252681/	252681	gigabyte-aorus-7-9kf-e3lal83sh	https://media.solotodo.com/media/products/1784475_picture_1690058414.jpg	1249990	337	613	179	2700	230	Windows 11	17.3	1920x1080	360	99000	1943485	Intel Core i5-12500H	1800	Hexadeca-core	4	16	45.0	21579	NVIDIA GeForce RTX 4060 (8 GB)	27681	8.0	3200	DDR4	512	0	SSD	1	2
HP Omen 16-N0033DX	https://publicapi.solotodo.com/products/211149/	211149	hp-omen-16-n0033dx	https://media.solotodo.com/media/products/1774224_picture_1687536326.jpg	1099990	411	609	315	2366	0	Windows 11	15.6	1920x1080	144	68000	1774224	AMD Ryzen 7 6800H	3200	Hexadeca-core	8	16	45.0	23378	AMD Radeon RX 6650M (8 GB)	25739	16.0	4800	DDR5	1000	0	SSD	1	2
Dell Latitude 3300 (i5-8250U / 8 GB / 256 GB SSD / W10P Education)	https://publicapi.solotodo.com/products/245539/	245539	dell-latitude-3300-i5-8250u-8-gb-256-gb-ssd-w10p-education	https://media.solotodo.com/media/products/1867354_picture_1705585820.jpg	294000	131	65	645	1600	65	Windows 10	13.3	1366x768	60	0	1918944	Intel Core i5-8250U	1600	Octa-core	4	8	15.0	6078	Intel UHD Graphics 620 (Integrada)	1024	8.0	2133	DDR4	256	0	SSD	1	1
Apple MacBook Pro 13 (2022 / Apple Silicon M2 (10-core GPU) / 8 GB / 512 GB SSD / Silver) [MNEQ3CI/A]	https://publicapi.solotodo.com/products/145554/	145554	apple-macbook-pro-13-2022-apple-silicon-m2-10-core-gpu-8-gb-512-gb-ssd-silver-mneq3cia	https://media.solotodo.com/media/products/1621693_picture_1656946029.jpg	2787470	257	80	575	1400	67	macOS	13.3	2560x1600	60	58200	1621693	Apple M-Series M2 10-Core GPU	2424	Octa-core	4	8	20.0	15534	Apple M-Series M2 10-Core GPU (Integrada)	0	8.0	0	UMA	512	0	SSD	1	1
Acer Nitro 5 AN515-54-599H [NH.Q5UAA.008]	https://publicapi.solotodo.com/products/127710/	127710	acer-nitro-5-an515-54-599h-nhq5uaa008	https://media.solotodo.com/media/products/1512223_picture_1639842346.jpg	539990	156	225	295	2500	135	Windows 10	15.6	1920x1080	60	55000	1512223	Intel Core i5-9300H	2400	Octa-core	4	8	45.0	8014	NVIDIA GeForce GTX 1650 (4 GB)	9317	8.0	2400	DDR4	512	0	SSD	1	2
HP Victus 15-FB0126LA	https://publicapi.solotodo.com/products/238748/	238748	hp-victus-15-fb0126la	https://media.solotodo.com/media/products/1898466_picture_1711522938.jpg	769990	343	337	326	2290	0	Windows 11	15.6	1920x1080	144	52500	1898466	AMD Ryzen 7 5800H	3200	Hexadeca-core	8	16	45.0	22014	NVIDIA GeForce RTX 3050 (4 GB)	12674	8.0	3200	DDR4	512	0	SSD	1	2
Lenovo ThinkPad T14 Gen 2 [20W1SC8U02]	https://publicapi.solotodo.com/products/238736/	238736	lenovo-thinkpad-t14-gen-2-20w1sc8u02	https://media.solotodo.com/media/products/1542640_picture_1644667664.png	505000	244	159	525	1500	0	Windows 10	14.0	1920x1080	60	50000	1898317	Intel Core i5-1145G7	2600	Octa-core	4	8	28.0	10849	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	16.0	3200	DDR4	512	0	SSD	1	1
HP EliteBook Folio 1040 G4 [3CN72LT]	https://publicapi.solotodo.com/products/41788/	41788	hp-elitebook-folio-1040-g4-3cn72lt	https://media.solotodo.com/media/products/708495_picture_1513946794.jpg	335000	98	55	646	1360	45	Windows 10	14.0	1920x1080	60	67000	708495	Intel Core i7-7600U	2800	Quad-core	2	4	15.0	3609	Intel HD Graphics 620 (Integrada)	952	8.0	2400	DDR4	512	0	SSD	1	1
HP ZBook Power G10 [860Z5LA]	https://publicapi.solotodo.com/products/214257/	214257	hp-zbook-power-g10-860z5la	https://media.solotodo.com/media/products/1743377_picture_1680063540.png	1499990	308	199	632	1450	65	Windows 11	14.0	1920x1200	60	51000	1791858	Intel Core i7-1355U	1700	Dodeca-core	2	12	15.0	15637	NVIDIA RTX A500 (4 GB)	0	16.0	5200	DDR5	1000	0	SSD	1	2
HP Victus 15-FB0115LA [6G1L8LA]	https://publicapi.solotodo.com/products/157577/	157577	hp-victus-15-fb0115la-6g1l8la	https://media.solotodo.com/media/products/1677619_picture_1670239016.webp	699990	291	261	326	2290	150	Windows 11	15.6	1920x1080	144	52500	1677619	AMD Ryzen 5 5600H	3300	Dodeca-core	6	12	45.0	18108	NVIDIA GeForce GTX 1650 (4 GB)	9317	8.0	3200	DDR4	512	0	SSD	1	2
MSI Stealth 15 A13VF	https://publicapi.solotodo.com/products/214681/	214681	msi-stealth-15-a13vf	https://media.solotodo.com/media/products/1793865_picture_1691506895.png	1910890	462	658	355	2100	180	Windows 11	15.6	2560x1440	240	53300	1793865	Intel Core i7-13620H	2400	Hexadeca-core	6	16	45.0	27188	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	5200	DDR5	1000	0	SSD	1	2
Acer Nitro V 15 ANV15-51-53TQ-1 [NH.QN9AL.001.1]	https://publicapi.solotodo.com/products/241493/	241493	acer-nitro-v-15-anv15-51-53tq-1-nhqn9al0011	https://media.solotodo.com/media/products/1907387_picture_1713950984.webp	799990	370	164	353	2110	135	Windows 11	15.6	1920x1080	144	0	1907387	Intel Core i5-13420H	1500	Dodeca-core	4	12	45.0	20271	NVIDIA GeForce RTX 3050 (6 GB)	0	16.0	5600	DDR5	512	0	SSD	1	2
Huawei Matebook D 2024	https://publicapi.solotodo.com/products/243442/	243442	huawei-matebook-d-2024	https://media.solotodo.com/media/products/1913007_picture_1715351475.png	579990	314	137	398	1680	65	Windows 11	16.0	1920x1200	60	70000	1913007	Intel Core i5-12450H	1500	Dodeca-core	4	12	45.0	19820	Intel UHD Graphics Xe G4 48EUs (Integrada)	2266	8.0	3733	LPDDR4	512	0	SSD	1	1
ASUS TUF Dash F15 FX517ZM (i7-12650H / 16 GB / 512 GB SSD / RTX 3060 6 GB)	https://publicapi.solotodo.com/products/238755/	238755	asus-tuf-dash-f15-fx517zm-i7-12650h-16-gb-512-gb-ssd-rtx-3060-6-gb	https://media.solotodo.com/media/products/1612287_picture_1655373603.webp	829990	421	519	370	2000	200	Windows 11	15.6	1920x1080	144	0	1898569	Intel Core i7-12650H	1700	Hexadeca-core	6	16	45.0	24118	NVIDIA GeForce RTX 3060 (6 GB)	20727	16.0	4800	DDR5	512	0	SSD	1	2
Lenovo K14 Gen 1 (AMD) [21CUS0VW00]	https://publicapi.solotodo.com/products/238906/	238906	lenovo-k14-gen-1-amd-21cus0vw00	https://media.solotodo.com/media/products/1618682_picture_1656221751.jpg	429855	264	140	523	1510	45	Windows 11	14.0	1920x1080	60	0	1899387	AMD Ryzen 5 5600U	2300	Dodeca-core	6	12	25.0	16053	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	512	0	SSD	1	1
Dell Inspiron 15 3505 [0M1T4]	https://publicapi.solotodo.com/products/116147/	116147	dell-inspiron-15-3505-0m1t4	https://media.solotodo.com/media/products/1321093_picture_1612821285.jpg	449990	146	94	495	1830	0	Windows 10	15.6	1920x1080	60	42000	1426618	AMD Ryzen 5 3450U	2100	Octa-core	4	8	15.0	7255	AMD Radeon RX Vega 8 (Integrada)	2335	8.0	2400	DDR4	256	0	SSD	1	1
Dell Latitude 5540 [R09Y3]	https://publicapi.solotodo.com/products/207049/	207049	dell-latitude-5540-r09y3	https://media.solotodo.com/media/products/1762604_picture_1684399540.webp	1082125	308	199	528	1610	65	Windows 11	15.6	1920x1080	60	5400	1762604	Intel Core i7-1355U	1700	Dodeca-core	2	12	15.0	15637	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	DDR4	512	0	SSD	1	1
Samsung Galaxy Book2 Pro - Silver [NP950XED-KB1CL]	https://publicapi.solotodo.com/products/135008/	135008	samsung-galaxy-book2-pro-silver-np950xed-kb1cl	https://media.solotodo.com/media/products/1564107_picture_1648818208.webp	729990	329	205	503	1110	65	Windows 11	15.6	1920x1080	60	67000	1564558	Intel Core i7-1260P	1500	Hexadeca-core	4	16	28.0	17200	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	5200	LPDDR5	512	0	SSD	1	1
